Date	Energy
2017-01-01	
2017-01-02	
2017-01-03	-0.380848970915
2017-01-04	-0.376275763114
2017-01-05	-0.385944236323
2017-01-06	-0.390190490985
2017-01-07	-0.396436604667
2017-01-08	-0.443009651324
2017-01-09	-0.43391830963
2017-01-10	-0.47291270807
2017-01-11	-0.530868252279
2017-01-12	-0.516841794992
2017-01-13	-0.510720640851
2017-01-14	-0.508932847915
2017-01-15	-0.585237814442
2017-01-16	-0.601449503326
2017-01-17	-0.590215021851
2017-01-18	-0.580350516651
2017-01-19	-0.586308720299
2017-01-20	-0.585087297768
2017-01-21	-0.574598988027
2017-01-22	-0.56955922499
2017-01-23	-0.552319879285
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	-0.398776729171
2017-01-28	-0.396844448154
2017-01-29	-0.394353143462
2017-01-30	-0.389120814058
2017-01-31	-0.375793484694
2017-02-01	-0.368400259581
2017-02-02	-0.356101681292
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	-0.449718253404
2017-04-11	-0.57502727309
2017-04-12	-0.553230404678
2017-04-13	-0.537946268984
2017-04-14	-0.546959894807
2017-04-15	-0.534741917548
2017-04-16	-0.559733528717
2017-04-17	-0.686149464341
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	-0.0915955772579
2017-07-21	-0.079068928143
2017-07-22	-0.100944062429
2017-07-23	-0.0806634451998
2017-07-24	-0.170625710494
2017-07-25	-0.168838430304
2017-07-26	-0.168034145218
2017-07-27	-0.213547273297
2017-07-28	-0.353344624556
2017-07-29	-0.325946776371
2017-07-30	-0.344991201461
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	-0.215952587391
2017-08-04	-0.216525750182
2017-08-05	-0.230289541837
2017-08-06	-0.214472912855
2017-08-07	-0.0732189379192
2017-08-08	-0.0700194143282
2017-08-09	-0.0860026376158
2017-08-10	0.0520903605103
2017-08-11	0.0546324979309
2017-08-12	0.0366145212458
2017-08-13	0.0194069789386
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	
2017-08-25	
2017-08-26	
2017-08-27	
2017-08-28	
2017-08-29	
2017-08-30	
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	0.0274166937398
2017-09-08	0.0327654992754
2017-09-09	0.0279935596439
2017-09-10	0.00748893166274
2017-09-11	0.0126699393795
2017-09-12	0.0115924701833
2017-09-13	0.00269632116451
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	-0.231530004315
2017-12-02	-0.245290253796
2017-12-03	-0.242323313951
2017-12-04	-0.244798062909
2017-12-05	-0.237737369379
2017-12-06	-0.28341185117
2017-12-07	-0.283837442496
2017-12-08	-0.305776994947
2017-12-09	-0.291018853189
2017-12-10	-0.298809477501
2017-12-11	-0.338310930639
2017-12-12	-0.332119514051
2017-12-13	-0.277756035173
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	
2018-01-05	
2018-01-06	
2018-01-07	
2018-01-08	
2018-01-09	
2018-01-10	
2018-01-11	
2018-01-12	
2018-01-13	
2018-01-14	
2018-01-15	
2018-01-16	
2018-01-17	
2018-01-18	-0.29597117702
2018-01-19	-0.284250463015
2018-01-20	-0.286228983885
2018-01-21	-0.273723126594
2018-01-22	-0.260458616
2018-01-23	-0.260139229426
2018-01-24	-0.268992084804
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	-0.0337250130874
2018-01-30	-0.0275524619454
2018-01-31	-0.0221744615673
2018-02-01	-0.0204638017485
2018-02-02	-0.00803466332317
2018-02-03	0.0131779245961
2018-02-04	0.0179930162661
2018-02-05	
2018-02-06	
2018-02-07	
2018-02-08	
2018-02-09	
2018-02-10	
2018-02-11	
2018-02-12	
2018-02-13	
2018-02-14	
2018-02-15	
2018-02-16	
2018-02-17	
2018-02-18	
2018-02-19	
2018-02-20	-0.0294145880339
2018-02-21	-0.0290372902241
2018-02-22	-0.00784277398922
2018-02-23	0.00432211499718
2018-02-24	-0.0255544992885
2018-02-25	-0.014591515189
2018-02-26	-0.00998125474472
2018-02-27	
2018-02-28	
2018-03-01	
2018-03-02	
2018-03-03	
2018-03-04	
2018-03-05	
2018-03-06	
2018-03-07	
2018-03-08	
2018-03-09	
2018-03-10	
2018-03-11	
2018-03-12	
2018-03-13	
2018-03-14	
2018-03-15	0.128368725636
2018-03-16	-0.133269186522
2018-03-17	-0.152945913795
2018-03-18	-0.140770479853
2018-03-19	-0.138630729146
2018-03-20	-0.13863715998
2018-03-21	-0.130524519366
