Date	Information Technology
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	
2017-01-11	
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	-0.639928182499
2017-06-03	-0.640198821603
2017-06-04	-0.63920794394
2017-06-05	-0.63633285259
2017-06-06	-0.636004302851
2017-06-07	-0.633895044342
2017-06-08	-0.631872750942
2017-06-09	-0.628977368693
2017-06-10	-0.627841487807
2017-06-11	-0.627530199027
2017-06-12	-0.627020691304
2017-06-13	-0.62510251885
2017-06-14	-0.623382336525
2017-06-15	-0.618863362127
2017-06-16	-0.616048079004
2017-06-17	-0.616264562098
2017-06-18	-0.617061854701
2017-06-19	-0.395318939611
2017-06-20	-0.395224616149
2017-06-21	-0.394219367941
2017-06-22	-0.392923649553
2017-06-23	-0.392648327527
2017-06-24	-0.392071607648
2017-06-25	-0.395162514081
2017-06-26	-0.395840192773
2017-06-27	-0.391595444631
2017-06-28	-0.393093485199
2017-06-29	-0.392403158455
2017-06-30	-0.389989179223
2017-07-01	-0.389096739976
2017-07-02	-0.170157871148
2017-07-03	-0.256141939277
2017-07-04	-0.254104098506
2017-07-05	-0.253429248643
2017-07-06	-0.252337056104
2017-07-07	-0.252140786863
2017-07-08	-0.254116794602
2017-07-09	-0.257833508314
2017-07-10	-0.257676553205
2017-07-11	-0.259236961551
2017-07-12	-0.263792533919
2017-07-13	-0.264663726966
2017-07-14	-0.265996909998
2017-07-15	-0.268695615952
2017-07-16	-0.273285713043
2017-07-17	-0.271621033613
2017-07-18	-0.270845001371
2017-07-19	-0.359881224663
2017-07-20	-0.359861852004
2017-07-21	-0.359762696349
2017-07-22	-0.362490606337
2017-07-23	-0.365388774284
2017-07-24	-0.365761376202
2017-07-25	-0.363472553321
2017-07-26	-0.364251233655
2017-07-27	-0.364119488579
2017-07-28	-0.362994929121
2017-07-29	-0.36381743511
2017-07-30	-0.369839372653
2017-07-31	-0.369274307289
2017-08-01	-0.366558189706
2017-08-02	
2017-08-03	-0.273095490193
2017-08-04	-0.273346173657
2017-08-05	-0.274616239114
2017-08-06	-0.278526105294
2017-08-07	-0.276899839168
2017-08-08	-0.276079321724
2017-08-09	-0.277170975246
2017-08-10	-0.276991457466
2017-08-11	-0.274150359262
2017-08-12	-0.275841685207
2017-08-13	-0.279691204964
2017-08-14	-0.278570097653
2017-08-15	-0.276291050118
2017-08-16	-0.27749962548
2017-08-17	-0.276123767191
2017-08-18	-0.272616246791
2017-08-19	-0.274333399986
2017-08-20	-0.277138951959
2017-08-21	-0.2738619224
2017-08-22	-0.271247083458
2017-08-23	-0.269120815422
2017-08-24	-0.268657622609
2017-08-25	-0.267194682664
2017-08-26	-0.265259560224
2017-08-27	-0.265590630384
2017-08-28	-0.263962312046
2017-08-29	-0.259564249407
2017-08-30	-0.260681129454
2017-08-31	-0.262531695838
2017-09-01	-0.262896521181
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	
2017-09-08	
2017-09-09	
2017-09-10	
2017-09-11	
2017-09-12	
2017-09-13	
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	
2017-12-02	
2017-12-03	
2017-12-04	
2017-12-05	
2017-12-06	
2017-12-07	
2017-12-08	
2017-12-09	
2017-12-10	
2017-12-11	
2017-12-12	
2017-12-13	
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	
2018-01-05	
2018-01-06	
2018-01-07	
2018-01-08	
2018-01-09	
2018-01-10	
2018-01-11	
2018-01-12	
2018-01-13	
2018-01-14	
2018-01-15	
2018-01-16	
2018-01-17	
2018-01-18	
2018-01-19	
2018-01-20	
2018-01-21	
2018-01-22	
2018-01-23	
2018-01-24	
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	
2018-01-30	
2018-01-31	
2018-02-01	
2018-02-02	
2018-02-03	
2018-02-04	
2018-02-05	
2018-02-06	
2018-02-07	
2018-02-08	
2018-02-09	
2018-02-10	
2018-02-11	
2018-02-12	
2018-02-13	
2018-02-14	
2018-02-15	
2018-02-16	
2018-02-17	
2018-02-18	
2018-02-19	
2018-02-20	
2018-02-21	
2018-02-22	
2018-02-23	
2018-02-24	
2018-02-25	
2018-02-26	
2018-02-27	
2018-02-28	
2018-03-01	
2018-03-02	
2018-03-03	
2018-03-04	
2018-03-05	
2018-03-06	
2018-03-07	
2018-03-08	
2018-03-09	
2018-03-10	
2018-03-11	
2018-03-12	
2018-03-13	
2018-03-14	
2018-03-15	
2018-03-16	
2018-03-17	
2018-03-18	
2018-03-19	
2018-03-20	
2018-03-21	
2018-03-22	
2018-03-23	
2018-03-24	
2018-03-25	
2018-03-26	
2018-03-27	
2018-03-28	
2018-03-29	
2018-03-30	
2018-03-31	
2018-04-01	
2018-04-02	
2018-04-03	
2018-04-04	
2018-04-05	
2018-04-06	
