Date	Real Estate
2017-01-01	0.0996889629059
2017-01-02	0.100565739664
2017-01-03	0.101017374645
2017-01-04	0.100738632405
2017-01-05	0.0994161615466
2017-01-06	0.0988695002783
2017-01-07	0.0960465027129
2017-01-08	0.101280536712
2017-01-09	0.305220594092
2017-01-10	0.309373191195
2017-01-11	0.307471637211
2017-01-12	0.30804110738
2017-01-13	0.310025339002
2017-01-14	0.308982226176
2017-01-15	0.308794954641
2017-01-16	0.306939473754
2017-01-17	0.307395751071
2017-01-18	0.310428350749
2017-01-19	0.307327582322
2017-01-20	0.310452118809
2017-01-21	0.312765829868
2017-01-22	0.311489921809
2017-01-23	0.313059573008
2017-01-24	0.315218017343
2017-01-25	0.31912995869
2017-01-26	0.314833202672
2017-01-27	0.518442755807
2017-01-28	0.521336953741
2017-01-29	0.518824845935
2017-01-30	0.521135702161
2017-01-31	0.521981935292
2017-02-01	0.522535668448
2017-02-02	0.527518246387
2017-02-03	0.528177735072
2017-02-04	0.525432121025
2017-02-05	0.529228513122
2017-02-06	0.534145940817
2017-02-07	0.530779766048
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	
2017-08-05	
2017-08-06	
2017-08-07	
2017-08-08	
2017-08-09	
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	0.134542135823
2017-08-17	0.133055441868
2017-08-18	0.135492569083
2017-08-19	0.134626729898
2017-08-20	0.131935594519
2017-08-21	0.138091645799
2017-08-22	0.137909676617
2017-08-23	0.139618045905
2017-08-24	0.140453559536
2017-08-25	0.141487270136
2017-08-26	0.144511676067
2017-08-27	0.145875576431
2017-08-28	0.153215464675
2017-08-29	0.161405183363
2017-08-30	0.16348352157
2017-08-31	0.165886838159
2017-09-01	0.165089444892
2017-09-02	0.172437857318
2017-09-03	0.173967918958
2017-09-04	0.180229406462
2017-09-05	0.186660770077
2017-09-06	0.190916164833
2017-09-07	0.19013872563
2017-09-08	0.192544669979
2017-09-09	0.198193309607
2017-09-10	0.199283472391
2017-09-11	0.206024227651
2017-09-12	0.212801893884
2017-09-13	0.211956392761
2017-09-14	0.212337568602
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
