Date	JPY
2017-01-01	-0.349792047685
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	
2017-01-11	
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	-0.333733015505
2017-01-27	-0.388086416641
2017-01-28	-0.36030191487
2017-01-29	-0.463938091603
2017-01-30	-0.332832315953
2017-01-31	-0.382670600127
2017-02-01	-0.230052574352
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	-2.61358464134
2017-02-06	-2.78280620791
2017-02-07	-2.64619818004
2017-02-08	-2.63423328836
2017-02-09	-2.47308247159
2017-02-10	-2.50995074321
2017-02-11	-2.97542201044
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	-0.957368904628
2017-02-24	-1.02433426853
2017-02-25	-1.2645633817
2017-02-26	-1.38294593646
2017-02-27	-1.35680182434
2017-02-28	-1.37101860669
2017-03-01	-1.38012709079
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	-1.20100212267
2017-03-18	-1.16495057576
2017-03-19	-1.39658162146
2017-03-20	-1.29651270052
2017-03-21	-1.31213575261
2017-03-22	-1.4573715948
2017-03-23	-1.30754821848
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	-1.61111602361
2017-04-05	-1.73777170089
2017-04-06	-1.8558427499
2017-04-07	-1.79737342421
2017-04-08	-1.28432526189
2017-04-09	-1.35043794147
2017-04-10	-1.48515306302
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	-1.32014488249
2017-05-04	-1.24379573122
2017-05-05	-1.04074797508
2017-05-06	-1.08429043829
2017-05-07	-1.10270875303
2017-05-08	-1.02188597326
2017-05-09	-1.11448300184
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	-1.09248444621
2017-05-16	-0.901870643718
2017-05-17	-0.815615020144
2017-05-18	-0.665647707651
2017-05-19	-0.772602053831
2017-05-20	-0.696576878462
2017-05-21	-0.476502939518
2017-05-22	
2017-05-23	
2017-05-24	-4.22264590736
2017-05-25	-3.82765357186
2017-05-26	-3.8074501367
2017-05-27	-3.60031725126
2017-05-28	-3.88798455065
2017-05-29	-3.75616425945
2017-05-30	-3.76319270421
2017-05-31	-3.28187225682
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	
2017-08-05	
2017-08-06	
2017-08-07	
2017-08-08	
2017-08-09	
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	0.892979499672
2017-08-25	0.753156513911
2017-08-26	0.453391312365
2017-08-27	0.338339131572
2017-08-28	0.282868169219
2017-08-29	0.429102923667
2017-08-30	0.449562158913
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	
2017-09-08	
2017-09-09	
2017-09-10	
2017-09-11	
2017-09-12	
2017-09-13	
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	-0.145091044922
2017-09-30	-0.548862593402
2017-10-01	-0.782378337789
2017-10-02	-0.836924676174
2017-10-03	-0.995392907024
2017-10-04	-0.944360284593
2017-10-05	-1.05710576009
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
