Date	UK
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	
2017-01-11	
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	-2.69863603323
2017-03-11	-2.63785596632
2017-03-12	-2.5915749266
2017-03-13	-2.58686449226
2017-03-14	-2.5084592418
2017-03-15	-2.42557490305
2017-03-16	-2.5461147198
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	0.869858697347
2017-04-22	0.963310231703
2017-04-23	0.625829160756
2017-04-24	0.675107359088
2017-04-25	0.204544120253
2017-04-26	0.279234015107
2017-04-27	0.355910655268
2017-04-28	0.122717948683
2017-04-29	-0.0587657673901
2017-04-30	-0.133374163352
2017-05-01	-0.506940094936
2017-05-02	-0.24070616648
2017-05-03	-0.446951149125
2017-05-04	-0.841590535519
2017-05-05	-1.12070305584
2017-05-06	-1.38711993588
2017-05-07	-1.2741332738
2017-05-08	0.243669522721
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	-3.26396184131
2017-05-31	-3.18124469478
2017-06-01	-3.2036250638
2017-06-02	-3.16203766435
2017-06-03	-3.08974224425
2017-06-04	-3.21532068093
2017-06-05	-3.15059399873
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	-1.13397495061
2017-06-27	-1.28348847894
2017-06-28	-1.42569064952
2017-06-29	-1.53375324022
2017-06-30	-1.49947947051
2017-07-01	-1.37002861723
2017-07-02	-1.21500645758
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	-3.73911914363
2017-08-05	-3.56247385311
2017-08-06	-3.53326937162
2017-08-07	-3.43114816335
2017-08-08	-3.1652152876
2017-08-09	-2.97535067265
2017-08-10	-2.78952886243
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	-2.18986918339
2017-08-24	-2.4765294945
2017-08-25	-1.64209238581
2017-08-26	-1.3864910141
2017-08-27	-1.36593953277
2017-08-28	-1.51104138144
2017-08-29	-1.76345705732
2017-08-30	-1.66585716836
2017-08-31	-1.19220075704
2017-09-01	-2.87668791809
2017-09-02	-3.15433624194
2017-09-03	-3.21922872601
2017-09-04	-3.19190288844
2017-09-05	-3.47384154304
2017-09-06	-3.33249153085
2017-09-07	-2.15009757789
2017-09-08	-2.32214994617
2017-09-09	-2.17770209712
2017-09-10	-2.16251372168
2017-09-11	-2.25038762252
2017-09-12	-1.88817176802
2017-09-13	-1.92939607854
2017-09-14	-2.81731532443
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	-1.72268993884
2017-11-30	-1.73816713575
2017-12-01	-1.65684675258
2017-12-02	-1.59983721142
2017-12-03	-1.55760348066
2017-12-04	-0.833594075983
2017-12-05	-1.25474848716
2017-12-06	-1.36709282839
2017-12-07	-1.16844889581
2017-12-08	-1.0100270023
2017-12-09	-1.00130129607
2017-12-10	-1.17089415212
2017-12-11	-1.47222982874
2017-12-12	-1.38164934443
2017-12-13	-1.0991676146
2017-12-14	-0.955731347956
2017-12-15	-1.65824365508
2017-12-16	-1.71276692577
2017-12-17	-2.01839517694
2017-12-18	-1.10855850057
2017-12-19	-0.999067873029
2017-12-20	-0.926360005693
2017-12-21	-0.63757599809
2017-12-22	-0.137293082405
2017-12-23	-0.135921565508
2017-12-24	-0.221418786453
2017-12-25	-0.52593889081
2017-12-26	-0.651292986546
2017-12-27	-0.73489819523
2017-12-28	-1.39331766386
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	
2018-01-05	
2018-01-06	
2018-01-07	
2018-01-08	
2018-01-09	
2018-01-10	
2018-01-11	
2018-01-12	
2018-01-13	
2018-01-14	
2018-01-15	
2018-01-16	
2018-01-17	-2.17188523831
2018-01-18	-1.99304245156
2018-01-19	-1.72552830838
2018-01-20	-1.85558580343
2018-01-21	-1.6723175953
2018-01-22	-1.87521456314
2018-01-23	-1.82127930158
2018-01-24	-1.45021501085
2018-01-25	-1.35170745455
2018-01-26	-1.6012760668
2018-01-27	-1.57821219916
2018-01-28	-1.64592000629
2018-01-29	-1.52447512299
2018-01-30	-1.58675228915
2018-01-31	-2.52091537903
2018-02-01	-2.41897130871
2018-02-02	-3.04010586784
2018-02-03	-3.08715037853
2018-02-04	-3.21851439131
2018-02-05	-3.94966201354
2018-02-06	-3.55763283751
2018-02-07	-3.49680869141
2018-02-08	-3.08979103483
2018-02-09	-2.62107734233
2018-02-10	-2.81290169493
2018-02-11	-2.61118090973
2018-02-12	-2.07731464904
2018-02-13	-2.39606806794
2018-02-14	-2.50431993279
2018-02-15	-2.42499830897
2018-02-16	-2.33344756506
2018-02-17	-0.460168185003
2018-02-18	-0.412504783348
2018-02-19	
2018-02-20	
2018-02-21	
2018-02-22	
2018-02-23	
2018-02-24	
2018-02-25	
2018-02-26	
2018-02-27	
2018-02-28	
2018-03-01	
2018-03-02	
