Date	Italy
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	0.884161877927
2017-01-11	1.12310612022
2017-01-12	1.33218376124
2017-01-13	2.12890944951
2017-01-14	2.12890944951
2017-01-15	1.36428001856
2017-01-16	1.13594169781
2017-01-17	2.0879602619
2017-01-18	1.62557809368
2017-01-19	1.43869178034
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	-1.02490736638
2017-03-17	-1.32438586872
2017-03-18	-1.32438586872
2017-03-19	-0.945841040398
2017-03-20	-1.04728168918
2017-03-21	-0.973284016439
2017-03-22	-0.683005406951
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	-2.18700661193
2017-05-12	-2.18811706108
2017-05-13	-1.9294626826
2017-05-14	-1.9294626826
2017-05-15	-2.08212993383
2017-05-16	-1.97269416028
2017-05-17	-1.89723169969
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	-3.43094539204
2017-08-04	-3.93258079177
2017-08-05	-3.55582404206
2017-08-06	-3.53061558767
2017-08-07	-3.43953587288
2017-08-08	-3.1782997827
2017-08-09	-3.03540148528
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	
2017-08-25	
2017-08-26	
2017-08-27	
2017-08-28	
2017-08-29	
2017-08-30	
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	
2017-09-08	
2017-09-09	
2017-09-10	-3.58991641402
2017-09-11	-3.51571132491
2017-09-12	-3.69910084314
2017-09-13	-3.78925568068
2017-09-14	-3.62003233417
2017-09-15	-3.48279684431
2017-09-16	-2.86515942285
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	0.549205607511
2017-09-27	0.779960683157
2017-09-28	0.483399169758
2017-09-29	0.424576653857
2017-09-30	0.894158777738
2017-10-01	1.11062528636
2017-10-02	1.29692296714
2017-10-03	
2017-10-04	
2017-10-05	-3.09858187424
2017-10-06	-3.16656198605
2017-10-07	-3.07424162902
2017-10-08	-3.24400219817
2017-10-09	-3.28210878032
2017-10-10	-3.60313964984
2017-10-11	-3.98254461835
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	-4.62411703131
2017-10-17	-4.20077407758
2017-10-18	-4.28379078489
2017-10-19	-4.39156573107
2017-10-20	-4.27577427475
2017-10-21	-4.63277207765
2017-10-22	-4.80959028967
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	0.0633819223491
2017-10-28	1.18823377149
2017-10-29	0.946225734676
2017-10-30	1.18099393893
2017-10-31	1.01722760092
2017-11-01	1.33603133749
2017-11-02	1.46407552205
2017-11-03	1.11922945206
2017-11-04	1.26462116757
2017-11-05	1.17463758471
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	
2017-12-02	
2017-12-03	
2017-12-04	
2017-12-05	
2017-12-06	
2017-12-07	
2017-12-08	
2017-12-09	
2017-12-10	
2017-12-11	
2017-12-12	
2017-12-13	
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	2.26630860237
2018-01-05	2.28851067738
2018-01-06	2.30377518379
2018-01-07	2.39927123964
2018-01-08	1.04545859156
2018-01-09	0.939247598908
2018-01-10	1.04238197323
2018-01-11	0.595656645852
2018-01-12	-0.0980085472979
2018-01-13	0.813261048745
2018-01-14	0.601621341687
2018-01-15	1.35248245257
2018-01-16	1.50430812317
2018-01-17	
2018-01-18	
2018-01-19	
2018-01-20	
2018-01-21	
2018-01-22	
2018-01-23	
2018-01-24	
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	
2018-01-30	
2018-01-31	
2018-02-01	
2018-02-02	
2018-02-03	
2018-02-04	
2018-02-05	
2018-02-06	
2018-02-07	
2018-02-08	
2018-02-09	
2018-02-10	
2018-02-11	
2018-02-12	
2018-02-13	
2018-02-14	
2018-02-15	
2018-02-16	
2018-02-17	
2018-02-18	
2018-02-19	
2018-02-20	
2018-02-21	
2018-02-22	
2018-02-23	0.730765062311
2018-02-24	0.502266701492
2018-02-25	0.292727940534
2018-02-26	0.486059673859
2018-02-27	0.984622277413
2018-02-28	1.05034410028
2018-03-01	1.22655833807
2018-03-02	1.14713828547
2018-03-03	0.99148554487
2018-03-04	1.72275713243
2018-03-05	2.04774979122
2018-03-06	2.06945023523
2018-03-07	
2018-03-08	
2018-03-09	
2018-03-10	
2018-03-11	
2018-03-12	
2018-03-13	
2018-03-14	
2018-03-15	
2018-03-16	
2018-03-17	
2018-03-18	
2018-03-19	
2018-03-20	
2018-03-21	
2018-03-22	
2018-03-23	
2018-03-24	
2018-03-25	
2018-03-26	
2018-03-27	
2018-03-28	
2018-03-29	
2018-03-30	
2018-03-31	
2018-04-01	
2018-04-02	
2018-04-03	
2018-04-04	
2018-04-05	
2018-04-06	
2018-04-07	
2018-04-08	
2018-04-09	
