Date	Consumer Staples
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	
2017-01-11	
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	-0.253018521831
2017-02-06	-0.244158714881
2017-02-07	-0.243299973368
2017-02-08	-0.242327260417
2017-02-09	-0.242481381854
2017-02-10	-0.241780771323
2017-02-11	-0.248805078964
2017-02-12	-0.254427348223
2017-02-13	-0.250411876091
2017-02-14	-0.247889280956
2017-02-15	-0.245034364336
2017-02-16	-0.245074660574
2017-02-17	-0.243582376341
2017-02-18	-0.246028881351
2017-02-19	-0.24739657981
2017-02-20	-0.244481222036
2017-02-21	-0.24283740404
2017-02-22	-0.243601952082
2017-02-23	-0.241873088179
2017-02-24	-0.238356070819
2017-02-25	-0.239258419362
2017-02-26	-0.241740464769
2017-02-27	-0.240161255294
2017-02-28	-0.232809654266
2017-03-01	-0.234678591349
2017-03-02	-0.234570060165
2017-03-03	-0.233468149917
2017-03-04	-0.23718153094
2017-03-05	-0.241007307343
2017-03-06	-0.237377537486
2017-03-07	
2017-03-08	
2017-03-09	
2017-03-10	
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	
2017-08-05	
2017-08-06	
2017-08-07	
2017-08-08	
2017-08-09	
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	
2017-08-25	
2017-08-26	
2017-08-27	
2017-08-28	
2017-08-29	
2017-08-30	
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	
2017-09-08	
2017-09-09	
2017-09-10	
2017-09-11	
2017-09-12	
2017-09-13	
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	
2017-10-06	
2017-10-07	
2017-10-08	
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	
2017-12-02	
2017-12-03	
2017-12-04	
2017-12-05	
2017-12-06	
2017-12-07	
2017-12-08	
2017-12-09	
2017-12-10	
2017-12-11	
2017-12-12	
2017-12-13	
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	
2018-01-05	
2018-01-06	
2018-01-07	
2018-01-08	
2018-01-09	
2018-01-10	
2018-01-11	
2018-01-12	
2018-01-13	
2018-01-14	
2018-01-15	
2018-01-16	
2018-01-17	
2018-01-18	
2018-01-19	
2018-01-20	
2018-01-21	
2018-01-22	
2018-01-23	
2018-01-24	
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	
2018-01-30	
2018-01-31	
2018-02-01	-0.531762954033
2018-02-02	-0.531293826256
2018-02-03	-0.526482232645
2018-02-04	-0.528188900797
2018-02-05	-0.529781703131
2018-02-06	-0.5192114773
2018-02-07	-0.519881515516
2018-02-08	-0.517202130194
2018-02-09	-0.514442696735
2018-02-10	-0.511661733172
2018-02-11	-0.506885691484
2018-02-12	-0.510876740067
2018-02-13	-0.507348759003
2018-02-14	-0.505741079623
2018-02-15	-0.505108423991
2018-02-16	-0.500036144206
2018-02-17	-0.487940097218
2018-02-18	-0.484974957755
2018-02-19	-0.485575699968
2018-02-20	-0.4893658922
2018-02-21	-0.486649605695
2018-02-22	-0.339082127259
2018-02-23	-0.334603409341
2018-02-24	-0.330492422545
2018-02-25	-0.330713382176
2018-02-26	-0.330752395499
2018-02-27	-0.331376204429
2018-02-28	-0.329820629198
2018-03-01	-0.329166214493
2018-03-02	-0.323747442466
2018-03-03	-0.170099592158
2018-03-04	-0.168754421773
2018-03-05	-0.110688508942
2018-03-06	-0.110736790781
2018-03-07	-0.108943053313
2018-03-08	-0.108672541117
2018-03-09	-0.104867327167
2018-03-10	-0.106409461125
2018-03-11	-0.104752878965
2018-03-12	-0.105744707481
2018-03-13	-0.10879682313
2018-03-14	-0.107560568309
2018-03-15	-0.108244935563
2018-03-16	0.015364912468
2018-03-17	0.0161919305862
2018-03-18	0.0109139293432
2018-03-19	0.00423379324146
2018-03-20	0.00277091033514
2018-03-21	0.00298517735203
2018-03-22	0.00488010292774
2018-03-23	0.00849050715278
2018-03-24	0.107994906775
2018-03-25	0.106901670425
2018-03-26	0.103714825962
2018-03-27	0.104781379806
2018-03-28	0.0614968622384
2018-03-29	0.0642333090993
2018-03-30	0.066380365053
2018-03-31	0.0661935888491
2018-04-01	0.0657865320789
2018-04-02	0.0612591099613
2018-04-03	0.0609256609022
2018-04-04	0.117593851189
