Date	Utilities
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	-0.388639059624
2017-01-06	-0.398913868634
2017-01-07	-0.408803600411
2017-01-08	-0.404773535376
2017-01-09	-0.398201995197
2017-01-10	-0.395602272661
2017-01-11	-0.392345927491
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	-0.245508154886
2017-02-02	-0.230573705401
2017-02-03	-0.235126968823
2017-02-04	-0.252486075591
2017-02-05	-0.231629530226
2017-02-06	-0.228073676066
2017-02-07	-0.23073396909
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	-0.529510396886
2017-03-02	-0.532582837564
2017-03-03	-0.568742773324
2017-03-04	-0.207320768884
2017-03-05	-0.211232806872
2017-03-06	-0.208695529891
2017-03-07	-0.21542945857
2017-03-08	-0.0632227947316
2017-03-09	-0.0648426273621
2017-03-10	0.466174605669
2017-03-11	
2017-03-12	
2017-03-13	
2017-03-14	
2017-03-15	
2017-03-16	
2017-03-17	
2017-03-18	
2017-03-19	
2017-03-20	
2017-03-21	
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	
2017-04-15	
2017-04-16	
2017-04-17	
2017-04-18	
2017-04-19	
2017-04-20	
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	-0.300755969227
2017-04-29	-0.329353101694
2017-04-30	-0.321581550576
2017-05-01	-0.330358424135
2017-05-02	-0.333463157801
2017-05-03	-0.326974199789
2017-05-04	-0.321118971719
2017-05-05	-0.323284137334
2017-05-06	-0.306601133438
2017-05-07	-0.299874236612
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	
2017-05-13	
2017-05-14	
2017-05-15	
2017-05-16	
2017-05-17	
2017-05-18	
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	-0.64486477379
2017-06-16	-0.648727214233
2017-06-17	-0.652570178918
2017-06-18	-0.648409410727
2017-06-19	-0.651716873485
2017-06-20	-0.643906327722
2017-06-21	-0.654952206218
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	-0.378475761554
2017-07-14	-0.385875240315
2017-07-15	-0.357402738556
2017-07-16	-0.357877723623
2017-07-17	-0.354121691609
2017-07-18	-0.354255261725
2017-07-19	-0.347982005467
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	
2017-08-05	
2017-08-06	
2017-08-07	
2017-08-08	
2017-08-09	
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	
2017-08-25	
2017-08-26	
2017-08-27	
2017-08-28	
2017-08-29	
2017-08-30	
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	-0.36835490243
2017-09-07	-0.36938768327
2017-09-08	-0.371956569235
2017-09-09	-0.375300868177
2017-09-10	-0.376344741472
2017-09-11	-0.38642243194
2017-09-12	-0.381268090415
2017-09-13	
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	
2017-10-03	
2017-10-04	
2017-10-05	-0.341621995674
2017-10-06	-0.350569362092
2017-10-07	-0.381176127582
2017-10-08	-0.383583742761
2017-10-09	-0.3813637977
2017-10-10	-0.370441077192
2017-10-11	-0.369113751139
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	0.151576419692
2017-10-31	0.167450636746
2017-11-01	-0.194416397485
2017-11-02	-0.194711194441
2017-11-03	-0.182549260493
2017-11-04	-0.125728941207
2017-11-05	-0.123173517108
2017-11-06	-0.492267468163
2017-11-07	-0.503795401981
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	-0.362007069105
2017-11-17	-0.368648059406
2017-11-18	-0.357248885596
2017-11-19	-0.345195124882
2017-11-20	-0.334369358657
2017-11-21	-0.343821709848
2017-11-22	-0.337953841061
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	
2017-12-02	
2017-12-03	
2017-12-04	
2017-12-05	
2017-12-06	
2017-12-07	
2017-12-08	
2017-12-09	
2017-12-10	
2017-12-11	
2017-12-12	
2017-12-13	
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	-0.15684239618
2018-01-04	-0.157014956485
2018-01-05	-0.233113106891
2018-01-06	-0.187800184034
2018-01-07	-0.205334042129
2018-01-08	-0.187956745088
2018-01-09	-0.200125348941
2018-01-10	-0.232779578368
2018-01-11	-0.227610399714
2018-01-12	-0.124994959693
2018-01-13	-0.109124534724
2018-01-14	-0.103055389963
2018-01-15	
2018-01-16	
2018-01-17	
2018-01-18	
2018-01-19	
2018-01-20	
2018-01-21	
2018-01-22	
2018-01-23	
2018-01-24	
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	
2018-01-30	
2018-01-31	
2018-02-01	-0.537773468789
2018-02-02	-0.451658328038
2018-02-03	-0.432754911443
2018-02-04	-0.411118456749
2018-02-05	-0.394182185568
2018-02-06	-0.376882103743
2018-02-07	-0.366529637422
2018-02-08	-0.274976540272
2018-02-09	
2018-02-10	
2018-02-11	
2018-02-12	
2018-02-13	
2018-02-14	
2018-02-15	
2018-02-16	
2018-02-17	
2018-02-18	
2018-02-19	
2018-02-20	
2018-02-21	
2018-02-22	
2018-02-23	
2018-02-24	
2018-02-25	
2018-02-26	
2018-02-27	
2018-02-28	
2018-03-01	-0.494501788128
2018-03-02	-0.5063546116
2018-03-03	-0.477242968346
2018-03-04	-0.4852807527
2018-03-05	-0.353469925779
2018-03-06	-0.103016192307
2018-03-07	-0.0914545810408
2018-03-08	0.157894802848
2018-03-09	0.183702726163
2018-03-10	0.179749950766
2018-03-11	0.154010381152
2018-03-12	0.478423645659
2018-03-13	
2018-03-14	
2018-03-15	
2018-03-16	
2018-03-17	
2018-03-18	
2018-03-19	
2018-03-20	
2018-03-21	
