Date	GBP
2017-01-01	
2017-01-02	
2017-01-03	
2017-01-04	
2017-01-05	
2017-01-06	
2017-01-07	
2017-01-08	
2017-01-09	
2017-01-10	
2017-01-11	
2017-01-12	
2017-01-13	
2017-01-14	
2017-01-15	
2017-01-16	
2017-01-17	
2017-01-18	
2017-01-19	
2017-01-20	
2017-01-21	
2017-01-22	
2017-01-23	
2017-01-24	
2017-01-25	
2017-01-26	
2017-01-27	
2017-01-28	
2017-01-29	
2017-01-30	
2017-01-31	
2017-02-01	
2017-02-02	
2017-02-03	
2017-02-04	
2017-02-05	
2017-02-06	
2017-02-07	
2017-02-08	
2017-02-09	
2017-02-10	
2017-02-11	
2017-02-12	
2017-02-13	
2017-02-14	
2017-02-15	
2017-02-16	
2017-02-17	
2017-02-18	
2017-02-19	
2017-02-20	
2017-02-21	
2017-02-22	
2017-02-23	
2017-02-24	
2017-02-25	
2017-02-26	
2017-02-27	
2017-02-28	
2017-03-01	
2017-03-02	
2017-03-03	
2017-03-04	
2017-03-05	
2017-03-06	
2017-03-07	
2017-03-08	-2.68500862834
2017-03-09	-2.48583558855
2017-03-10	-2.50334775702
2017-03-11	-2.62708292838
2017-03-12	-2.56806672652
2017-03-13	-2.5179105979
2017-03-14	-2.47977388357
2017-03-15	1.6267540217
2017-03-16	1.74174154762
2017-03-17	1.95949494506
2017-03-18	1.93394758532
2017-03-19	1.9402108164
2017-03-20	1.94608967969
2017-03-21	1.86889577433
2017-03-22	
2017-03-23	
2017-03-24	
2017-03-25	
2017-03-26	
2017-03-27	
2017-03-28	
2017-03-29	
2017-03-30	
2017-03-31	
2017-04-01	
2017-04-02	
2017-04-03	
2017-04-04	
2017-04-05	
2017-04-06	
2017-04-07	
2017-04-08	
2017-04-09	
2017-04-10	
2017-04-11	
2017-04-12	
2017-04-13	
2017-04-14	-0.991768801282
2017-04-15	-0.907573253965
2017-04-16	-0.924984203861
2017-04-17	-0.95023923046
2017-04-18	-0.965157028034
2017-04-19	-0.888513856585
2017-04-20	-0.81885865166
2017-04-21	
2017-04-22	
2017-04-23	
2017-04-24	
2017-04-25	
2017-04-26	
2017-04-27	
2017-04-28	
2017-04-29	
2017-04-30	
2017-05-01	
2017-05-02	
2017-05-03	
2017-05-04	
2017-05-05	
2017-05-06	
2017-05-07	
2017-05-08	
2017-05-09	
2017-05-10	
2017-05-11	
2017-05-12	-2.27457245112
2017-05-13	-2.3388242672
2017-05-14	-2.12563772206
2017-05-15	-1.9692853383
2017-05-16	-2.04947536596
2017-05-17	-1.99874374931
2017-05-18	-2.10053288499
2017-05-19	
2017-05-20	
2017-05-21	
2017-05-22	
2017-05-23	
2017-05-24	
2017-05-25	
2017-05-26	
2017-05-27	
2017-05-28	
2017-05-29	
2017-05-30	
2017-05-31	
2017-06-01	
2017-06-02	
2017-06-03	
2017-06-04	
2017-06-05	
2017-06-06	
2017-06-07	
2017-06-08	
2017-06-09	
2017-06-10	
2017-06-11	
2017-06-12	
2017-06-13	
2017-06-14	
2017-06-15	
2017-06-16	
2017-06-17	
2017-06-18	
2017-06-19	
2017-06-20	
2017-06-21	
2017-06-22	
2017-06-23	
2017-06-24	
2017-06-25	
2017-06-26	
2017-06-27	
2017-06-28	
2017-06-29	
2017-06-30	
2017-07-01	
2017-07-02	
2017-07-03	
2017-07-04	
2017-07-05	
2017-07-06	
2017-07-07	
2017-07-08	
2017-07-09	
2017-07-10	
2017-07-11	
2017-07-12	
2017-07-13	
2017-07-14	
2017-07-15	
2017-07-16	
2017-07-17	
2017-07-18	
2017-07-19	
2017-07-20	
2017-07-21	
2017-07-22	
2017-07-23	
2017-07-24	
2017-07-25	
2017-07-26	
2017-07-27	
2017-07-28	
2017-07-29	
2017-07-30	
2017-07-31	
2017-08-01	
2017-08-02	
2017-08-03	
2017-08-04	
2017-08-05	
2017-08-06	
2017-08-07	
2017-08-08	
2017-08-09	
2017-08-10	
2017-08-11	
2017-08-12	
2017-08-13	
2017-08-14	
2017-08-15	
2017-08-16	
2017-08-17	
2017-08-18	
2017-08-19	
2017-08-20	
2017-08-21	
2017-08-22	
2017-08-23	
2017-08-24	
2017-08-25	
2017-08-26	
2017-08-27	
2017-08-28	
2017-08-29	
2017-08-30	
2017-08-31	
2017-09-01	
2017-09-02	
2017-09-03	
2017-09-04	
2017-09-05	
2017-09-06	
2017-09-07	
2017-09-08	
2017-09-09	
2017-09-10	
2017-09-11	
2017-09-12	
2017-09-13	
2017-09-14	
2017-09-15	
2017-09-16	
2017-09-17	
2017-09-18	
2017-09-19	
2017-09-20	
2017-09-21	
2017-09-22	
2017-09-23	
2017-09-24	
2017-09-25	
2017-09-26	
2017-09-27	
2017-09-28	
2017-09-29	
2017-09-30	
2017-10-01	
2017-10-02	-0.186739209174
2017-10-03	-0.0221223756761
2017-10-04	-0.117564500803
2017-10-05	-0.134788082331
2017-10-06	-0.0883375867846
2017-10-07	0.179875636775
2017-10-08	0.059497420944
2017-10-09	
2017-10-10	
2017-10-11	
2017-10-12	
2017-10-13	
2017-10-14	
2017-10-15	
2017-10-16	
2017-10-17	
2017-10-18	
2017-10-19	
2017-10-20	
2017-10-21	
2017-10-22	
2017-10-23	
2017-10-24	
2017-10-25	
2017-10-26	
2017-10-27	
2017-10-28	
2017-10-29	
2017-10-30	
2017-10-31	
2017-11-01	
2017-11-02	
2017-11-03	
2017-11-04	
2017-11-05	
2017-11-06	
2017-11-07	
2017-11-08	
2017-11-09	
2017-11-10	
2017-11-11	
2017-11-12	
2017-11-13	
2017-11-14	
2017-11-15	
2017-11-16	
2017-11-17	
2017-11-18	
2017-11-19	
2017-11-20	
2017-11-21	
2017-11-22	
2017-11-23	
2017-11-24	
2017-11-25	
2017-11-26	
2017-11-27	
2017-11-28	
2017-11-29	
2017-11-30	
2017-12-01	
2017-12-02	
2017-12-03	
2017-12-04	
2017-12-05	
2017-12-06	
2017-12-07	
2017-12-08	
2017-12-09	
2017-12-10	
2017-12-11	
2017-12-12	
2017-12-13	
2017-12-14	
2017-12-15	
2017-12-16	
2017-12-17	
2017-12-18	
2017-12-19	
2017-12-20	
2017-12-21	
2017-12-22	
2017-12-23	
2017-12-24	
2017-12-25	
2017-12-26	
2017-12-27	
2017-12-28	
2017-12-29	
2017-12-30	
2017-12-31	
2018-01-01	
2018-01-02	
2018-01-03	
2018-01-04	
2018-01-05	
2018-01-06	
2018-01-07	
2018-01-08	
2018-01-09	
2018-01-10	
2018-01-11	
2018-01-12	
2018-01-13	
2018-01-14	
2018-01-15	
2018-01-16	
2018-01-17	
2018-01-18	
2018-01-19	
2018-01-20	
2018-01-21	
2018-01-22	
2018-01-23	
2018-01-24	
2018-01-25	
2018-01-26	
2018-01-27	
2018-01-28	
2018-01-29	
2018-01-30	
2018-01-31	
2018-02-01	
2018-02-02	
2018-02-03	
2018-02-04	
2018-02-05	
2018-02-06	
2018-02-07	
2018-02-08	
2018-02-09	
2018-02-10	
2018-02-11	
2018-02-12	
2018-02-13	
2018-02-14	
2018-02-15	
2018-02-16	-0.538421253377
2018-02-17	-0.432147590384
2018-02-18	-0.222446274314
2018-02-19	-0.299586972023
2018-02-20	-0.304128827183
2018-02-21	-0.262415928782
2018-02-22	-0.264063318911
2018-02-23	-4.02253240304
2018-02-24	-3.95906212197
2018-02-25	-4.11414344172
2018-02-26	-4.17569281172
2018-02-27	-4.19243134843
2018-02-28	-4.03291319447
2018-03-01	-4.04693778008
2018-03-02	
2018-03-03	
2018-03-04	
2018-03-05	
2018-03-06	
2018-03-07	
2018-03-08	
2018-03-09	-0.571763126909
2018-03-10	-0.81810875949
2018-03-11	-1.06215743319
2018-03-12	-1.05639268109
2018-03-13	-1.07275151598
2018-03-14	-0.861000052643
2018-03-15	-0.740126600479
2018-03-16	
2018-03-17	
2018-03-18	
2018-03-19	
2018-03-20	
2018-03-21	
2018-03-22	
2018-03-23	
2018-03-24	-1.13587520207
2018-03-25	-1.08990781456
2018-03-26	-1.17863894596
2018-03-27	-1.20996588769
2018-03-28	-1.26012014532
2018-03-29	-1.34946587345
2018-03-30	-1.42540975741
2018-03-31	
2018-04-01	
2018-04-02	
2018-04-03	
2018-04-04	
2018-04-05	
2018-04-06	
2018-04-07	
2018-04-08	
2018-04-09	
2018-04-10	
2018-04-11	
2018-04-12	
2018-04-13	
2018-04-14	
2018-04-15	
2018-04-16	
2018-04-17	
2018-04-18	
2018-04-19	
2018-04-20	
2018-04-21	
2018-04-22	
2018-04-23	
2018-04-24	
2018-04-25	
2018-04-26	
2018-04-27	
2018-04-28	
2018-04-29	
2018-04-30	
2018-05-01	
